exer_id:token,assignment_id:token_seq,cpt_seq:token_seq
11770,132,"[80, 88, 268, 559]"
11775,132,"[80, 88, 268, 559]"
11765,132,"[80, 88, 268, 559]"
11780,132,"[88, 147, 268, 559]"
11772,132,"[88, 147, 268, 559]"
12623,132,"[88, 147, 268, 559]"
9207,134,"[241, 396, 397, 454]"
11745,134,"[241, 396, 397, 454]"
11734,134,"[7, 58, 193, 591]"
11519,134,"[81, 241, 347, 396]"
11738,134,"[241, 396, 397, 454]"
11756,134,"[81, 193, 347, 591]"
11737,134,"[193, 397, 454, 591]"
11760,134,"[81, 241, 347, 396]"
11752,134,"[193, 397, 454, 591]"
11518,134,"[7, 58, 241, 396]"
11758,134,"[193, 397, 454, 591]"
11762,134,"[81, 193, 347, 591]"
11754,134,"[7, 58, 241, 396]"
11732,134,"[81, 241, 347, 396]"
9210,134,"[81, 193, 347, 591]"
11515,134,"[7, 58, 241, 396]"
11743,134,"[81, 241, 347, 396]"
11764,134,"[81, 241, 347, 396]"
11746,134,"[7, 58, 193, 591]"
11763,134,"[193, 397, 454, 591]"
11750,134,"[81, 241, 347, 396]"
11748,134,"[81, 193, 347, 591]"
11757,134,"[7, 58, 193, 591]"
11740,134,"[81, 193, 347, 591]"
11759,134,"[81, 193, 347, 591]"
4876,107,"[104, 178, 314, 497, 580]"
6782,107,"[104, 178, 314, 497, 580]"
6773,107,"[104, 178, 314, 497, 580]"
4364,107,"[104, 178, 314, 497, 580]"
4218,92,"[128, 289, 293, 556, 564]"
4221,91,"[128, 289, 564]"
4989,69,"[302, 539, 556, 565]"
5001,70,"[9, 43, 66, 75, 225, 302, 441, 491, 539, 556, 565]"
5110,74,"[9, 43, 66, 75, 225, 302, 441, 539, 556, 565, 601]"
4994,69,"[302, 539, 556, 565]"
4949,74,"[9, 43, 66, 75, 225, 302, 441, 491, 539, 556, 565]"
4451,69,"[302, 539, 556, 565]"
5003,70,"[9, 43, 66, 75, 225, 302, 441, 491, 494, 556]"
5111,74,"[9, 43, 66, 75, 225, 302, 441, 494, 556, 601]"
5007,70,"[9, 43, 66, 75, 225, 302, 441, 491, 494, 556]"
4990,69,"[225, 302, 494, 556]"
5000,70,"[9, 43, 66, 75, 225, 302, 441, 491, 494, 556, 601]"
5017,71,"[5, 12, 15, 51, 91, 170, 210, 217, 339, 343, 399, 406, 482, 501, 516, 562]"
5106,74,"[5, 12, 15, 51, 91, 170, 210, 215, 217, 339, 343, 372, 381, 399, 406, 482, 501, 516, 562, 586]"
5022,71,"[5, 12, 15, 51, 91, 170, 210, 217, 339, 343, 399, 406, 482, 501, 516, 562]"
5053,73,"[5, 12, 15, 51, 91, 170, 210, 215, 217, 339, 343, 372, 381, 399, 406, 482, 501, 516, 562, 586]"
5032,73,"[5, 12, 15, 51, 91, 170, 210, 215, 217, 339, 343, 372, 381, 399, 406, 482, 501, 516, 562, 586]"
5020,71,"[5, 12, 15, 51, 170, 210, 217, 318, 339, 343, 399, 406, 482, 501, 516, 562]"
5043,73,"[5, 12, 15, 51, 170, 210, 215, 217, 318, 339, 343, 372, 381, 399, 406, 482, 501, 516, 562, 586]"
5024,71,"[5, 12, 15, 51, 170, 210, 217, 318, 339, 343, 399, 406, 482, 501, 516, 562]"
5058,73,"[5, 12, 15, 51, 170, 210, 215, 217, 318, 339, 343, 372, 381, 399, 406, 482, 501, 516, 562, 586]"
5049,73,"[5, 12, 15, 51, 59, 91, 170, 210, 217, 339, 343, 372, 381, 399, 406, 482, 501, 516, 562, 586]"
5010,71,"[5, 12, 15, 51, 170, 210, 217, 318, 339, 343, 399, 406, 482, 501, 516, 562]"
5102,74,"[5, 12, 15, 51, 59, 170, 210, 217, 318, 339, 343, 372, 381, 399, 406, 482, 501, 516, 562, 586]"
4217,92,"[101, 128, 205, 289, 292, 340, 395, 429, 570]"
4220,91,"[101, 128, 205, 289, 292, 340, 395, 429, 463, 570]"
4219,92,"[101, 128, 205, 289, 292, 340, 395, 429, 570]"
5140,111,"[0, 2, 5, 12, 15, 23, 51, 101, 133, 157, 170, 205, 210, 217, 255, 273, 318, 334, 339, 340, 343, 359, 395, 399, 405, 406, 413, 433, 441, 443, 482, 494, 501, 516, 518, 538, 539, 543, 547, 556, 562, 570, 607, 610]"
5814,110,"[5, 9, 12, 15, 51, 66, 75, 91, 170, 210, 215, 217, 225, 302, 339, 343, 353, 372, 381, 399, 406, 432, 441, 455, 482, 501, 516, 532, 538, 562, 586, 601]"
5844,113,"[0, 2, 5, 12, 15, 51, 75, 91, 133, 157, 170, 210, 217, 255, 339, 343, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 556, 562, 607]"
5852,112,"[0, 2, 9, 66, 75, 133, 157, 225, 255, 302, 405, 413, 441, 443, 494, 538, 539, 601, 607]"
2576,64,"[128, 289, 429, 540]"
2579,64,"[128, 289, 429, 540]"
2598,63,"[128, 289, 429, 540]"
2577,64,"[128, 289, 429, 540]"
5117,74,"[9, 43, 66, 75, 225, 302, 441, 494, 556, 601]"
5123,74,"[9, 66, 75, 225, 302, 441, 494, 556, 601]"
5062,76,"[5, 12, 15, 51, 170, 210, 217, 318, 339, 343, 399, 406, 482, 501, 516, 562]"
5176,111,"[0, 2, 5, 12, 15, 51, 75, 133, 157, 170, 210, 217, 255, 318, 339, 343, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 556, 562, 607]"
5161,111,"[5, 12, 15, 51, 91, 170, 210, 217, 339, 343, 399, 406, 441, 482, 501, 516, 538, 556, 562]"
5840,110,"[5, 9, 12, 15, 51, 66, 75, 170, 210, 217, 225, 302, 318, 339, 343, 372, 381, 399, 406, 441, 482, 501, 516, 538, 562, 586, 601]"
5168,111,"[0, 2, 5, 12, 15, 51, 75, 91, 133, 157, 170, 210, 217, 255, 339, 343, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 556, 562, 607]"
5837,110,"[0, 2, 5, 9, 12, 15, 51, 66, 75, 91, 133, 157, 170, 210, 217, 225, 255, 302, 339, 343, 372, 381, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 562, 586, 601, 607]"
5173,111,"[0, 2, 5, 12, 15, 51, 75, 133, 157, 170, 210, 217, 255, 318, 339, 343, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 556, 562, 607]"
5850,113,"[0, 2, 5, 12, 15, 51, 75, 91, 133, 157, 170, 210, 217, 255, 339, 343, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 556, 562, 607]"
5848,113,"[0, 2, 5, 12, 15, 51, 75, 133, 157, 170, 210, 217, 255, 318, 339, 343, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 556, 562, 607]"
5846,113,"[0, 2, 5, 12, 15, 51, 75, 91, 133, 157, 170, 210, 217, 255, 339, 343, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 556, 562, 607]"
6011,59,"[60, 79, 142, 264, 590]"
11340,62,"[60, 79, 142, 264, 590]"
14847,62,"[60, 142, 264, 590]"
9284,4,"[142, 264, 301, 458, 569]"
3632,103,"[104, 178, 314]"
3619,90,"[104, 178, 314, 497, 580]"
5854,107,"[104, 178, 314, 497, 580]"
6780,107,"[104, 178, 314, 497, 580]"
6784,107,"[104, 178, 314, 497, 580]"
4913,108,"[104, 178, 314, 497, 580]"
12254,107,"[0, 2, 5, 12, 15, 51, 75, 91, 104, 133, 157, 170, 178, 210, 217, 255, 314, 339, 343, 399, 405, 406, 413, 443, 482, 494, 497, 501, 516, 538, 539, 562, 580, 607]"
9099,107,"[104, 178, 314, 497, 580]"
6788,107,"[104, 178, 314, 497, 580]"
4896,107,"[104, 178, 314, 497, 580]"
6786,107,"[0, 2, 75, 104, 133, 157, 178, 255, 314, 405, 413, 443, 494, 497, 538, 539, 580, 607]"
4361,106,"[5, 12, 15, 51, 104, 170, 178, 210, 217, 314, 318, 339, 343, 399, 406, 482, 497, 501, 516, 538, 562, 580]"
7467,108,"[0, 2, 5, 12, 15, 23, 51, 75, 91, 101, 104, 133, 157, 170, 178, 205, 210, 217, 255, 273, 314, 318, 334, 339, 340, 343, 359, 395, 399, 405, 406, 413, 433, 443, 482, 494, 497, 501, 516, 538, 539, 543, 547, 562, 570, 580, 607, 610]"
7012,108,"[104, 178, 314, 497, 580]"
4874,92,"[128, 289, 293, 556, 564]"
4884,91,"[113, 128, 289, 293, 556, 564]"
4875,92,"[128, 289, 293, 556, 564]"
8418,69,"[302, 539, 556, 565]"
10846,109,"[9, 66, 75, 225, 302, 441, 539, 565, 601]"
8428,70,"[9, 66, 75, 225, 302, 441, 539, 565, 601]"
8433,70,"[9, 66, 75, 225, 302, 441, 539, 565, 601]"
10836,109,"[9, 66, 75, 225, 302, 441, 539, 565, 601]"
9028,74,"[9, 66, 75, 225, 302, 441, 539, 565, 601]"
8421,69,"[302, 539, 556, 565]"
8434,70,"[9, 66, 75, 225, 302, 441, 494, 601]"
8423,69,"[225, 302, 494, 556]"
8419,69,"[225, 302, 494, 556]"
8425,70,"[9, 66, 75, 225, 302, 441, 494, 601]"
8429,70,"[9, 66, 75, 225, 302, 441, 494, 601]"
10843,109,"[9, 66, 75, 225, 302, 441, 494, 601]"
8997,73,"[5, 12, 15, 51, 91, 170, 210, 217, 339, 343, 372, 381, 399, 406, 482, 501, 516, 562, 586]"
8986,73,"[5, 12, 15, 51, 91, 170, 210, 217, 339, 343, 372, 381, 399, 406, 482, 501, 516, 562, 586]"
9089,109,"[5, 12, 15, 51, 91, 170, 210, 217, 339, 343, 372, 381, 399, 406, 482, 501, 516, 562, 586]"
8991,73,"[5, 12, 15, 51, 170, 210, 217, 318, 339, 343, 372, 381, 399, 406, 482, 501, 516, 562, 586]"
10837,109,"[5, 12, 15, 51, 170, 210, 217, 318, 339, 343, 372, 381, 399, 406, 482, 501, 516, 562, 586]"
8460,73,"[5, 12, 15, 51, 170, 210, 217, 318, 339, 343, 372, 381, 399, 406, 482, 501, 516, 562, 586]"
9020,74,"[5, 12, 15, 51, 170, 210, 217, 318, 339, 343, 372, 381, 399, 406, 482, 501, 516, 562, 586]"
8459,71,"[5, 12, 15, 51, 91, 128, 170, 210, 217, 289, 339, 343, 399, 406, 429, 482, 501, 516, 562]"
8985,73,"[5, 12, 15, 51, 91, 170, 210, 217, 339, 343, 372, 381, 399, 406, 482, 501, 516, 562, 586]"
4970,73,"[5, 12, 15, 51, 170, 210, 217, 318, 339, 343, 372, 381, 399, 406, 482, 501, 516, 562, 586]"
10827,109,"[5, 12, 15, 51, 170, 210, 217, 318, 339, 343, 372, 381, 399, 406, 482, 501, 516, 562, 586]"
8983,73,"[5, 12, 15, 51, 170, 210, 217, 318, 339, 343, 372, 381, 399, 406, 482, 501, 516, 562, 586]"
8446,71,"[5, 12, 15, 51, 170, 210, 217, 318, 339, 343, 399, 406, 482, 501, 516, 562]"
8438,71,"[5, 12, 15, 51, 128, 170, 210, 217, 289, 318, 339, 343, 399, 406, 429, 482, 501, 516, 562]"
10830,109,"[5, 12, 15, 16, 41, 51, 170, 210, 217, 318, 339, 343, 399, 406, 482, 501, 516, 562]"
10839,109,"[5, 12, 15, 16, 41, 51, 170, 210, 217, 318, 339, 343, 399, 406, 482, 501, 516, 562]"
7338,109,"[5, 12, 15, 51, 170, 210, 217, 318, 339, 343, 399, 406, 482, 501, 516, 562]"
4888,91,"[101, 128, 205, 289, 292, 340, 395, 429, 463, 570]"
4877,92,"[101, 128, 205, 289, 292, 340, 395, 429, 570]"
4879,92,"[101, 128, 205, 289, 292, 340, 395, 429, 570]"
9051,110,"[0, 2, 5, 9, 12, 15, 51, 66, 75, 133, 157, 170, 210, 217, 225, 255, 302, 318, 339, 343, 372, 381, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 562, 586, 601, 607]"
9042,111,"[5, 12, 15, 51, 170, 210, 217, 318, 339, 343, 399, 406, 441, 482, 501, 516, 538, 556, 562]"
9074,112,"[0, 2, 5, 9, 12, 15, 51, 66, 75, 91, 133, 157, 170, 210, 217, 225, 255, 302, 339, 343, 372, 381, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 562, 586, 601, 607]"
9060,113,"[0, 2, 75, 101, 133, 157, 205, 255, 292, 340, 395, 405, 413, 443, 494, 538, 539, 570, 607]"
9092,109,"[0, 2, 5, 9, 12, 15, 23, 51, 66, 75, 101, 133, 157, 170, 205, 210, 215, 217, 225, 255, 273, 302, 318, 334, 339, 340, 343, 359, 372, 381, 395, 399, 405, 406, 413, 433, 441, 443, 482, 494, 501, 516, 518, 538, 539, 543, 547, 562, 570, 586, 601, 607, 610]"
2917,64,[540]
9024,74,"[9, 66, 75, 225, 302, 441, 494, 601]"
8452,71,"[5, 12, 15, 51, 91, 170, 210, 217, 339, 343, 399, 406, 482, 501, 516, 562]"
8981,73,"[46, 117, 151, 349, 367, 372, 381, 424, 437, 438, 459, 487, 548, 586]"
9057,110,"[0, 2, 5, 9, 12, 15, 51, 66, 75, 133, 157, 170, 210, 217, 225, 255, 302, 318, 339, 343, 372, 381, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 562, 586, 601, 607]"
9045,111,"[5, 12, 15, 51, 170, 210, 217, 318, 339, 343, 399, 406, 441, 482, 501, 516, 538, 556, 562]"
9046,111,"[0, 2, 5, 12, 15, 51, 75, 91, 133, 157, 170, 210, 217, 255, 339, 343, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 556, 562, 607]"
9047,111,"[0, 2, 5, 12, 15, 51, 75, 133, 157, 170, 210, 217, 255, 318, 339, 343, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 556, 562, 607]"
9061,113,"[0, 2, 5, 12, 15, 51, 75, 133, 157, 170, 210, 217, 255, 318, 339, 343, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 556, 562, 607]"
9085,112,"[0, 2, 5, 9, 12, 15, 51, 66, 75, 133, 157, 170, 210, 217, 225, 255, 302, 318, 339, 343, 372, 381, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 562, 586, 601, 607]"
9078,112,"[0, 2, 5, 9, 12, 15, 51, 66, 75, 133, 157, 170, 210, 217, 225, 255, 302, 318, 339, 343, 372, 381, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 562, 586, 601, 607]"
9080,112,"[0, 2, 5, 9, 12, 15, 51, 66, 75, 91, 133, 157, 170, 210, 217, 225, 255, 302, 339, 343, 372, 381, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 562, 586, 601, 607]"
9069,113,"[0, 2, 5, 12, 15, 51, 75, 91, 128, 133, 157, 170, 210, 217, 255, 289, 339, 343, 399, 405, 406, 413, 429, 441, 443, 482, 494, 501, 516, 538, 539, 556, 562, 607]"
9072,113,"[0, 2, 5, 12, 15, 51, 75, 133, 157, 170, 210, 217, 255, 318, 339, 343, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 556, 562, 607]"
4382,92,"[128, 289, 293, 556, 564]"
12922,109,"[9, 66, 75, 225, 302, 441, 539, 565, 601]"
10862,70,"[9, 66, 75, 225, 302, 441, 539, 565, 601]"
10858,70,"[9, 66, 75, 225, 302, 441, 494, 601]"
9093,69,"[225, 302, 494, 556]"
9112,70,"[9, 66, 75, 225, 302, 441, 494, 601]"
7322,71,"[5, 12, 15, 51, 91, 170, 210, 217, 339, 343, 399, 406, 482, 501, 516, 562]"
12925,109,"[5, 12, 15, 51, 91, 170, 210, 217, 339, 343, 372, 381, 399, 406, 482, 501, 516, 562, 586]"
10876,71,"[5, 12, 15, 51, 170, 210, 217, 318, 339, 343, 399, 406, 482, 501, 516, 562]"
10866,71,"[5, 12, 15, 51, 170, 210, 217, 318, 339, 343, 399, 406, 482, 501, 516, 562]"
7329,71,"[5, 12, 15, 51, 91, 128, 170, 210, 217, 289, 339, 343, 399, 406, 429, 482, 501, 516, 562]"
5727,109,"[5, 12, 15, 51, 91, 170, 210, 217, 339, 343, 372, 381, 399, 406, 482, 501, 516, 562, 586]"
10879,73,"[5, 12, 15, 51, 170, 210, 217, 318, 339, 343, 399, 406, 482, 501, 516, 562]"
10867,71,"[5, 12, 15, 51, 170, 210, 217, 318, 339, 343, 399, 406, 482, 501, 516, 562]"
12926,109,"[5, 12, 15, 16, 41, 51, 170, 210, 217, 318, 339, 343, 399, 406, 482, 501, 516, 562]"
5754,92,"[101, 128, 205, 289, 292, 340, 395, 429, 570]"
5763,91,"[101, 128, 205, 289, 292, 340, 395, 429, 463, 570]"
5760,91,"[101, 128, 205, 289, 292, 340, 395, 429, 463, 570]"
5761,91,"[101, 128, 205, 289, 292, 340, 395, 429, 463, 570]"
5758,92,"[101, 128, 205, 289, 292, 340, 395, 429, 570]"
12909,110,"[5, 9, 12, 15, 51, 66, 75, 170, 210, 217, 225, 302, 318, 339, 343, 372, 381, 399, 406, 441, 482, 501, 516, 538, 562, 586, 601]"
12910,110,"[0, 2, 5, 9, 12, 15, 51, 66, 75, 133, 157, 170, 210, 217, 225, 255, 302, 318, 339, 343, 372, 381, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 562, 586, 601, 607]"
11517,111,"[0, 2, 5, 12, 15, 51, 75, 91, 133, 157, 170, 210, 217, 255, 339, 343, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 556, 562, 607]"
12911,110,"[0, 2, 5, 9, 12, 15, 51, 66, 75, 133, 157, 170, 210, 217, 225, 255, 302, 318, 339, 343, 372, 381, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 562, 586, 601, 607]"
12250,110,"[5, 12, 15, 51, 170, 210, 217, 318, 339, 343, 372, 381, 399, 406, 482, 501, 516, 562, 586]"
12914,113,"[0, 2, 5, 12, 15, 51, 75, 91, 133, 157, 170, 210, 217, 255, 339, 343, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 556, 562, 607]"
12918,112,"[0, 2, 5, 9, 12, 15, 51, 66, 75, 91, 133, 157, 170, 210, 217, 225, 255, 302, 339, 343, 372, 381, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 562, 586, 601, 607]"
12920,109,"[0, 2, 5, 9, 12, 15, 51, 66, 75, 133, 157, 170, 210, 217, 225, 255, 302, 318, 339, 343, 372, 381, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 562, 586, 601, 607]"
12913,113,"[0, 2, 5, 12, 15, 51, 75, 133, 157, 170, 210, 217, 255, 318, 339, 343, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 556, 562, 607]"
12912,113,"[0, 2, 5, 12, 15, 51, 75, 91, 133, 157, 170, 210, 217, 255, 339, 343, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 556, 562, 607]"
12919,112,"[0, 2, 5, 9, 12, 15, 51, 66, 75, 133, 157, 170, 210, 217, 225, 255, 302, 318, 339, 343, 372, 381, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 562, 586, 601, 607]"
12917,112,"[0, 2, 5, 9, 12, 15, 51, 66, 75, 91, 133, 157, 170, 210, 217, 225, 255, 302, 339, 343, 372, 381, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 562, 586, 601, 607]"
2928,64,"[128, 289, 429, 540]"
2604,64,"[128, 289, 429, 540]"
2926,64,"[128, 289, 429, 540]"
2931,63,"[128, 289, 429, 540]"
2924,64,[540]
2933,63,[540]
10851,70,"[9, 66, 75, 225, 302, 441, 539, 565, 601]"
9091,69,"[302, 539, 556, 565]"
10854,70,"[9, 66, 75, 225, 302, 441, 539, 565, 601]"
10849,70,"[9, 66, 75, 225, 302, 441, 539, 565, 601]"
10856,70,"[9, 66, 75, 225, 302, 441, 539, 565, 601]"
10844,70,"[9, 66, 75, 225, 302, 441, 539, 565, 601]"
10855,70,"[9, 66, 75, 225, 302, 441, 539, 565, 601]"
10875,71,"[5, 12, 15, 51, 91, 170, 210, 217, 339, 343, 399, 406, 482, 501, 516, 562]"
11552,111,"[5, 12, 15, 51, 91, 170, 210, 217, 339, 343, 399, 406, 441, 482, 501, 516, 538, 556, 562]"
11529,111,"[5, 12, 15, 51, 170, 210, 217, 318, 339, 343, 399, 406, 441, 482, 501, 516, 538, 556, 562]"
11526,111,"[5, 12, 15, 51, 91, 170, 210, 217, 339, 343, 399, 406, 441, 482, 501, 516, 538, 556, 562]"
11532,111,"[5, 12, 15, 51, 91, 170, 210, 217, 339, 343, 399, 406, 441, 482, 501, 516, 532, 538, 556, 562]"
11524,111,"[0, 2, 5, 12, 15, 51, 75, 133, 157, 170, 210, 217, 255, 318, 339, 343, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 556, 562, 607]"
11556,111,"[0, 2, 5, 12, 15, 51, 75, 133, 157, 170, 210, 217, 255, 318, 339, 343, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 556, 562, 607]"
13182,59,"[60, 142, 264, 590]"
9135,130,"[268, 371, 559]"
8445,130,"[268, 371, 559]"
17400,130,"[268, 371, 559]"
17399,130,"[147, 234, 268]"
8422,130,"[147, 234, 268]"
10962,130,"[268, 371, 559]"
8440,130,"[268, 450, 517]"
17402,130,"[80, 102, 268]"
15996,130,"[268, 450, 517]"
17401,130,"[268, 371, 559]"
8430,130,"[268, 371, 559]"
9133,130,"[268, 323, 517]"
10874,130,"[268, 323, 517]"
8457,130,"[147, 234, 268]"
8551,130,"[80, 102, 268]"
17403,130,"[268, 371, 559]"
8449,130,"[80, 102, 268]"
17398,130,"[147, 234, 268]"
14641,130,"[80, 102, 268]"
4132,91,"[113, 128, 289, 293, 556, 564]"
3634,92,"[128, 289, 293, 556, 564]"
3639,91,"[113, 128, 289, 293, 556, 564]"
5685,69,"[302, 539, 556, 565]"
5696,70,"[9, 66, 75, 225, 302, 441, 539, 565, 601]"
5697,70,"[9, 66, 75, 225, 302, 441, 494, 601]"
5684,69,"[225, 302, 494, 556]"
5679,69,"[225, 302, 494, 556]"
5694,70,"[9, 66, 75, 225, 302, 441, 494, 601]"
5710,71,"[5, 12, 15, 51, 91, 170, 210, 217, 339, 343, 399, 406, 482, 501, 516, 562]"
5725,73,"[5, 12, 15, 51, 170, 210, 217, 318, 339, 343, 372, 381, 399, 406, 482, 501, 516, 562, 586]"
5735,73,"[5, 12, 15, 51, 170, 210, 217, 318, 339, 343, 372, 381, 399, 406, 482, 501, 516, 562, 586]"
5711,73,"[5, 12, 15, 51, 91, 170, 210, 215, 217, 339, 343, 372, 381, 399, 406, 482, 501, 516, 562, 586]"
4980,71,"[5, 12, 15, 51, 170, 210, 217, 318, 339, 343, 399, 406, 482, 501, 516, 562]"
5726,73,"[5, 12, 15, 51, 170, 210, 217, 318, 339, 343, 372, 381, 399, 406, 482, 501, 516, 562, 586]"
3633,92,"[101, 128, 205, 289, 292, 340, 395, 429, 570]"
4134,91,"[101, 205, 292, 340, 395, 463, 570]"
3640,91,"[101, 128, 205, 289, 292, 340, 395, 429, 463, 570]"
3642,91,"[101, 128, 205, 289, 292, 340, 395, 429, 463, 570]"
3636,92,"[101, 128, 205, 289, 292, 340, 395, 429, 570]"
6143,110,"[0, 2, 5, 9, 12, 15, 51, 66, 75, 91, 133, 157, 170, 210, 215, 217, 225, 255, 302, 339, 343, 372, 381, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 562, 586, 601, 607]"
6129,111,"[0, 2, 5, 12, 15, 51, 75, 133, 157, 170, 210, 217, 255, 318, 339, 343, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 556, 562, 607]"
6146,113,"[0, 2, 5, 12, 15, 51, 75, 133, 157, 170, 210, 217, 255, 318, 339, 343, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 556, 562, 607]"
7802,112,"[0, 2, 75, 133, 157, 255, 405, 413, 443, 494, 538, 539, 607]"
2255,64,"[128, 289, 429, 540]"
2283,63,"[128, 289, 429, 540]"
2258,64,[540]
2277,63,[540]
5734,73,"[5, 12, 15, 51, 91, 170, 210, 217, 339, 343, 372, 381, 399, 406, 482, 501, 516, 562, 586]"
5706,71,"[5, 12, 15, 51, 170, 210, 217, 318, 339, 343, 399, 406, 482, 501, 516, 562]"
6132,111,"[5, 12, 15, 51, 91, 170, 210, 217, 339, 343, 399, 406, 441, 482, 501, 516, 538, 556, 562]"
6135,111,"[0, 2, 5, 12, 15, 51, 75, 91, 133, 157, 170, 210, 217, 255, 339, 343, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 556, 562, 607]"
6145,110,"[0, 2, 5, 9, 12, 15, 51, 66, 75, 91, 133, 157, 170, 210, 217, 225, 255, 302, 339, 343, 372, 381, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 562, 586, 601, 607]"
6144,110,"[0, 2, 5, 9, 12, 15, 51, 66, 75, 91, 133, 157, 170, 210, 217, 225, 255, 302, 339, 343, 372, 381, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 562, 586, 601, 607]"
9073,112,"[0, 2, 9, 66, 75, 133, 157, 225, 255, 302, 405, 413, 441, 443, 494, 538, 539, 601, 607]"
9063,112,"[0, 2, 9, 66, 75, 133, 157, 225, 255, 302, 405, 413, 441, 443, 494, 538, 539, 601, 607]"
6148,113,"[0, 2, 5, 12, 15, 51, 75, 91, 133, 157, 170, 210, 217, 255, 339, 343, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 556, 562, 607]"
9059,112,"[0, 2, 9, 66, 75, 133, 157, 225, 255, 302, 405, 413, 441, 443, 494, 538, 539, 601, 607]"
8982,112,"[5, 9, 12, 15, 51, 66, 75, 77, 91, 170, 210, 217, 225, 239, 302, 339, 343, 372, 381, 399, 406, 441, 482, 501, 516, 556, 562, 586, 601]"
9068,112,"[0, 2, 5, 9, 12, 15, 51, 66, 75, 91, 133, 157, 170, 210, 217, 225, 255, 302, 339, 343, 372, 381, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 538, 539, 562, 586, 601, 607]"
7801,113,"[0, 2, 5, 12, 15, 51, 75, 91, 128, 133, 157, 170, 210, 217, 255, 289, 339, 343, 399, 405, 406, 413, 429, 441, 443, 482, 494, 501, 516, 538, 539, 556, 562, 607]"
9023,112,"[0, 2, 5, 9, 12, 15, 51, 66, 75, 133, 157, 170, 210, 215, 217, 225, 255, 302, 318, 339, 343, 372, 381, 399, 405, 406, 413, 441, 443, 482, 494, 501, 516, 518, 538, 539, 586, 601, 607]"
9129,130,"[80, 102, 268]"
9149,130,"[268, 371, 559]"
9154,130,"[147, 234, 268]"
9150,130,"[80, 102, 268]"
9145,130,"[268, 371, 559]"
9148,130,"[268, 371, 559]"
9131,130,"[147, 234, 268]"
9142,130,"[147, 234, 268]"
9159,130,"[268, 323, 517]"
9147,130,"[80, 102, 268]"
9152,130,"[268, 371, 559]"
9144,130,"[147, 234, 268]"
8417,130,"[268, 450, 517]"
9137,130,"[268, 450, 517]"
9153,130,"[80, 102, 268]"
9132,130,"[80, 102, 268]"
8424,130,"[268, 371, 559]"
6790,108,"[104, 178, 314, 497, 580]"
8519,34,"[18, 70, 104, 178, 207, 314, 497]"
8517,34,"[18, 70, 104, 178, 207, 314, 497, 580]"
8523,34,"[18, 70, 104, 178, 207, 314, 497, 580]"
8527,34,"[18, 70, 104, 178, 207, 314, 497, 580]"
5009,69,"[302, 539, 556, 565]"
5015,69,"[302, 539, 556, 565]"
